id, budget ,genres,genre_1,genre_2,genre_3,imdb_id,original_language,original_title,popularity,production_companies,production_countries,release_month,release_year,release_date, revenue ,runtime_minutes,spoken_languages,count_spoken_language,status,tagline,title,vote_average,vote_count,,
35610," $5,000,000.00 ","[{'id': 878, 'name': 'Science Fiction'}]",Science Fiction,,,tt0107819,en,Philadelphia Experiment II,1.16,"[{'name': 'Trimark Pictures', 'id': 4063}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",November,1993,11/12/1993," $2,970.00 ",97,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",2,Released,They cut a hole through time,Philadelphia Experiment II,5,15,,
94901," $2,500,000.00 ","[{'id': 18, 'name': 'Drama'}]",Drama,,,tt1945062,en,About Cherry,5.47,"[{'name': 'Gordon Bijelonic / Datari Turner Films', 'id': 16042}, {'name': 'Enderby Entertainment', 'id': 21608}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",February,2012,2/14/2012," $3,003.00 ",102,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,There's No Such Thing As Going Too Far.,About Cherry,4.4,91,,
89691," $3,000,000.00 ","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",Horror,Thriller,,tt1603257,en,ATM,8.95,"[{'name': 'Buffalo Gal Pictures', 'id': 11517}, {'name': 'The Safran Company', 'id': 11565}, {'name': 'Gold Circle Films', 'id': 12026}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",February,2012,2/17/2012," $3,010.00 ",90,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,No warning. No control. No escape.,ATM,5.1,195,,
31287," $15,000.00 ","[{'id': 27, 'name': 'Horror'}]",Horror,,,tt0055946,en,Eegah,1.27,"[{'name': 'Fairway International Pictures', 'id': 12354}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",June,1962,6/8/1962," $3,274.00 ",90,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,The Crazed Love Of A Prehistoric Giant For A Ravishing Teen-Age Girl!,Eegah,2.8,18,,
390051," $10,500,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Drama,Thriller,,tt4581576,en,Aftermath,10.15,"[{'name': 'Ingenious Media', 'id': 290}, {'name': 'Protozoa Pictures', 'id': 7503}, {'name': 'thefyzz', 'id': 36109}, {'name': 'Oak Productions', 'id': 55528}, {'name': 'Emmett Furla Oasis Films (EFO Films)', 'id': 73685}, {'name': 'Pacific View Management', 'id': 81755}, {'name': 'Union Editorial', 'id': 81756}, {'name': 'Hat and Cat Productions', 'id': 86895}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",April,2017,4/6/2017," $3,451.00 ",92,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,All he had left was revenge,Aftermath,5.8,162,,
333386," $10,000,000.00 ","[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",Western,Drama,,tt2436682,en,The Duel,5.93,"[{'name': '26 Films', 'id': 2157}, {'name': 'Mandeville Films', 'id': 10227}, {'name': 'Atomic Entertainment', 'id': 26767}, {'name': 'Lionsgate Premiere', 'id': 85885}, {'name': 'Mississippix Studios', 'id': 94187}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",June,2016,6/24/2016," $4,500.00 ",110,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Vengeance cannot be denied.,The Duel,5.5,82,,
65650," $6,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Drama,Thriller,,tt1582271,en,The Good Doctor,8.28,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",January,2011,1/1/2011," $5,206.00 ",93,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",2,Released,Do no harm.,The Good Doctor,5,52,,
54911," $400,000.00 ","[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",Documentary,Drama,,tt0814005,en,The Amazing Truth About Queen Raquela,0.04,[],[],March,2008,3/7/2008," $5,255.00 ",80,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,,The Amazing Truth About Queen Raquela,5,1,,
23947," $15,000.00 ","[{'id': 18, 'name': 'Drama'}]",Drama,,,tt1527679,en,Nasty Old People,0.99,[],"[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",October,2009,10/10/2009," $5,300.00 ",84,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",1,Released,,Nasty Old People,6,6,,
158916," $7,000,000.00 ","[{'id': 37, 'name': 'Western'}, {'id': 53, 'name': 'Thriller'}]",Western,Thriller,,tt2224004,en,Sweetwater,5.80,"[{'name': 'Kickstart Productions', 'id': 2526}, {'name': 'Mythic International Entertainment', 'id': 5706}, {'name': 'Raindance Entertainment', 'id': 23607}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",January,2013,1/24/2013," $6,147.00 ",95,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Revenge is Sweet.,Sweetwater,6,71,,
227707," $25,000,000.00 ","[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",Fantasy,Adventure,Family,tt1376213,en,The Adventurer: The Curse of the Midas Box,5.96,"[{'name': 'Matador Pictures', 'id': 707}, {'name': 'Arcadia Motion Pictures', 'id': 7543}, {'name': 'uFilm', 'id': 8676}, {'name': 'Afrodita Audiovisual, A.I.E.', 'id': 10069}, {'name': 'Le Tax Shelter du Gouvernement Fédéral de Belgique', 'id': 11921}, {'name': 'Telefónica Producciones', 'id': 16742}, {'name': 'Umedia', 'id': 19037}, {'name': 'Entertainment Motion Pictures', 'id': 20386}, {'name': 'Cinema One', 'id': 49252}, {'name': 'Nix Films', 'id': 53195}, {'name': 'International Pictures Two', 'id': 66897}, {'name': 'Cronos Entertainment AIE', 'id': 66899}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",December,2013,12/5/2013," $6,399.00 ",99,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,The new name for adventure.,The Adventurer: The Curse of the Midas Box,5.1,74,,
13856," $1,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",Drama,Fantasy,Science Fiction,tt0479162,en,Special,2.00,"[{'name': 'Rival Pictures', 'id': 2830}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",January,2006,1/30/2006," $7,202.00 ",81,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,,Special,6.6,32,,
38850," $2,000,000.00 ","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",Crime,Drama,Mystery,tt1139282,en,Stolen Lives,2.30,"[{'name': 'Capitol Films', 'id': 826}, {'name': 'Boy in the Box', 'id': 56010}, {'name': '2 Bridges Productions', 'id': 56011}, {'name': 'A2 Entertainment Group', 'id': 56012}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",October,2009,10/10/2009," $7,306.00 ",97,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Secrets from the past don't stay buried.,Stolen,6.5,28,,
25186," $10,000,000.00 ","[{'id': 35, 'name': 'Comedy'}]",Comedy,,,tt1210071,en,Janky Promoters,1.19,"[{'name': 'Cube Vision', 'id': 2780}, {'name': 'Dimension Films', 'id': 7405}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",October,2009,10/16/2009," $9,069.00 ",85,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,,Janky Promoters,7,5,,
15888," $14,000,000.00 ","[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 10769, 'name': 'Foreign'}]",Fantasy,Drama,Comedy,tt0918628,en,Fishtales,0.96,"[{'name': 'Whiskers Post Production', 'id': 89251}, {'name': 'Arokaria', 'id': 89252}, {'name': 'Full On Film Productions', 'id': 89253}]","[{'iso_3166_1': 'GR', 'name': 'Greece'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",August,2007,8/24/2007," $9,216.00 ",94,"[{'iso_639_1': 'el', 'name': 'ελληνικά'}, {'iso_639_1': 'en', 'name': 'English'}]",2,Released,A funny catch!,Fishtales,4,2,,
211067," $4,000,000.00 ","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",Horror,Mystery,Thriller,tt2383068,en,The Sacrament,5.35,"[{'name': 'Worldview Entertainment', 'id': 9015}, {'name': 'Arcade Pictures', 'id': 11112}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2013,9/2/2013," $9,221.00 ",99,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Documented for the first time witness the untold story of the tragedy at Eden Parish,The Sacrament,5.6,139,,
254191," $1,000,000.00 ","[{'id': 27, 'name': 'Horror'}]",Horror,,,tt3177316,en,Honeymoon,6.11,"[{'name': 'Fewlas Entertainment', 'id': 33606}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2014,9/12/2014," $9,318.00 ",87,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,After the ceremony comes the ritual.,Honeymoon,5.4,261,,
93828," $8,500,000.00 ","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",Action,Adventure,Crime,tt1684233,en,Welcome to the Punch,7.68,"[{'name': 'Scott Free Productions', 'id': 1645}, {'name': 'IM Global', 'id': 7437}, {'name': 'Automatik Entertainment', 'id': 7625}, {'name': 'Worldview Entertainment', 'id': 9015}, {'name': 'Between The Eyes', 'id': 9016}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",March,2013,3/15/2013," $9,747.00 ",99,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,"A Stunning, Intelligent Thriller",Welcome to the Punch,5.7,284,,
42151," $31,192.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",Drama,Action,Comedy,tt1489167,en,Down Terrace,1.59,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",September,2009,9/1/2009," $10,000.00 ",89,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,You're only as good as the people you know.,Down Terrace,6.3,26,,
18206," $1,000,000.00 ","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",Crime,Drama,Romance,tt0472259,en,Alone With Her,2.39,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Pin Hole Productions LLC', 'id': 13358}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",April,2006,4/28/2006," $10,018.00 ",78,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",2,Released,Anytime. Anywhere. He's watching.,Alone With Her,6.2,20,,
5289," $20,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",Drama,Action,Crime,tt0402910,en,Chaos,9.52,"[{'name': 'Current Entertainment', 'id': 972}, {'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'Pierce-Williams', 'id': 1896}, {'name': 'Zero Gravity Management', 'id': 5357}, {'name': 'Möbius Entertainment', 'id': 21869}, {'name': 'Rampage Entertainment', 'id': 26144}, {'name': 'Chaotic Productions', 'id': 26146}, {'name': 'Mobius International', 'id': 26147}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",January,2005,1/17/2005," $10,289.00 ",106,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,When the system breaks down... someone is about to get rich.,Chaos,6.1,278,,
49235," $500,000.00 ","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",Crime,Drama,,tt0117724,en,Squeeze,0.32,[],[],June,1997,6/6/1997," $10,300.00 ",95,[],0,Released,Only the strong survive these streets.,Squeeze,6,1,,
44010," $135,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",Comedy,Drama,Family,tt1483010,en,Logan,0.59,"[{'name': 'logan films', 'id': 16726}, {'name': 'Real Bean Entertainment', 'id': 16727}, {'name': 'Avilon Audio', 'id': 16728}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2010,9/10/2010," $10,474.00 ",94,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,A Beacon of Light in a World of Selfishness,Logan,5.3,2,,
302579," $700,000.00 ","[{'id': 18, 'name': 'Drama'}]",Drama,,,tt0133117,en,Naturally Native,0.10,"[{'name': 'Red-horse Native', 'id': 38147}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",October,1999,10/8/1999," $10,508.00 ",107,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,"Sometimes When You're Going Home, It's Important To Know Where You've Come From...",Naturally Native,0,0,,
34128," $500,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Drama,Comedy,Romance,tt1144551,en,Peter and Vandy,0.89,[],[],January,2009,1/1/2009," $11,276.00 ",78,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,A love story in disorder.,Peter and Vandy,6.5,8,,
55740," $1,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Drama,Comedy,,tt0431461,en,Waltzing Anna,0.33,[],[],August,2006,8/11/2006," $11,455.00 ",108,[],0,Released,,Waltzing Anna,7,1,,
14167," $1,700,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Comedy,Drama,Romance,tt0360016,en,Standing Still,2.10,"[{'name': 'Trent Othick Productions', 'id': 65654}, {'name': 'Insomnia Entertainment', 'id': 65655}, {'name': 'Rice/Walters Productions', 'id': 65656}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",January,2005,1/2/2005," $12,762.00 ",90,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Sometimes it's hard moving forward without first looking back.,Standing Still,5.7,12,,
21925," $3,000,000.00 ","[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 53, 'name': 'Thriller'}]",Documentary,Drama,Music,tt0145937,en,Naqoyqatsi,2.85,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Qatsi Productions', 'id': 4596}, {'name': 'IRE Productions', 'id': 16644}, {'name': 'Santa Fe Institute for Regional Education', 'id': 16645}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2002,9/2/2002," $13,308.00 ",89,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,America is test-driving the future,Naqoyqatsi,6.1,37,,
47139," $7,300.00 ","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",Action,Comedy,Thriller,tt0163984,en,"Blood, Guts, Bullets and Octane",0.14,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",October,1998,10/16/1998," $13,674.00 ",87,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,,"Blood, Guts, Bullets and Octane",6,3,,
155084," $5,000,000.00 ","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",Horror,Thriller,,tt2059171,en,13 Sins,9.07,"[{'name': 'Sahamongkol Film International', 'id': 6018}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'IM Global', 'id': 7437}, {'name': 'Automatik Entertainment', 'id': 7625}, {'name': 'Radius-TWC', 'id': 20671}, {'name': 'Little Magic Films', 'id': 26470}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",April,2014,4/18/2014," $13,809.00 ",93,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,You don't play the game. It plays you.,13 Sins,6.2,355,,
15785," $10,000,000.00 ","[{'id': 878, 'name': 'Science Fiction'}]",Science Fiction,,,tt0092746,en,Cherry 2000,2.85,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'ERP Productions', 'id': 3643}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",November,1987,11/12/1987," $14,000.00 ",99,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Need A Bounty Hunter? She's Your Man.,Cherry 2000,6,67,,
29715," $3,800,000.00 ","[{'id': 10752, 'name': 'War'}, {'id': 37, 'name': 'Western'}]",War,Western,,tt0059418,en,Major Dundee,3.06,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Jerry Bresler Productions', 'id': 11971}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",April,1965,4/7/1965," $14,873.00 ",123,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}]",3,Released,,Major Dundee,6.2,41,,
19085," $120,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",Drama,Horror,Thriller,tt0120467,en,Vulgar,1.63,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2000,9/13/2000," $14,904.00 ",87,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Everyone loves a clown... some more than others.,Vulgar,5.3,16,,
242042," $6,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Comedy,Drama,Romance,tt2355495,en,Barefoot,5.94,"[{'name': 'WhiteFlame Productions', 'id': 60250}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",February,2014,2/2/2014," $15,071.00 ",90,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,She's stepping out into the world.,Barefoot,6.3,210,,
46883," $2,500.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Drama,Romance,,tt0914382,en,Quiet City,0.40,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",March,2007,3/12/2007," $15,425.00 ",78,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,,Quiet City,6.6,7,,
44250," $2,000,000.00 ","[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",Thriller,Horror,Comedy,tt0419663,en,Cruel World,0.26,"[{'name': 'Primetime Pictures', 'id': 36417}, {'name': 'Emergence Entertainment', 'id': 36418}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",September,2005,9/1/2005," $16,344.00 ",88,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",2,Released,When You Get Voted Off This Reality Show... It's For Good!,Cruel World,4.8,6,,
245846," $10,000,000.00 ","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Drama,Thriller,,tt2325977,en,Strangerland,5.98,"[{'name': 'Worldview Entertainment', 'id': 9015}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",July,2015,7/1/2015," $17,472.00 ",111,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,To find the truth they must lose themselves.,Strangerland,5.1,90,,
50601," $20,000,000.00 ","[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",War,Drama,,tt1486193,en,5 Days of War,3.17,"[{'name': 'Midnight Sun Pictures', 'id': 17887}, {'name': 'Dispictures', 'id': 24262}, {'name': 'Georgia International Films', 'id': 24264}, {'name': 'Rex Media', 'id': 24266}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",April,2011,4/14/2011," $17,479.00 ",113,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ka', 'name': 'ქართული'}]",2,Released,Their only weapon is the truth.,5 Days of War,5.8,63,,
31723," $3,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Comedy,Drama,,tt1247704,en,Women in Trouble,7.05,"[{'name': 'Gato Negro Films', 'id': 5295}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",November,2009,11/13/2009," $18,097.00 ",92,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,"High Hopes, High Anxiety, High Heels.",Women in Trouble,5.2,30,,
10520," $1,000,000.00 ","[{'id': 35, 'name': 'Comedy'}]",Comedy,,,tt0496328,en,Itty Bitty Titty Committee,1.83,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",February,2007,2/9/2007," $18,479.00 ",87,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,Every generation needs a new revolution,Itty Bitty Titty Committee,6,12,,
901," $1,500,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Comedy,Drama,Romance,tt0021749,en,City Lights,10.89,"[{'name': 'Charles Chaplin Productions', 'id': 1315}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",January,1931,1/30/1931," $19,181.00 ",87,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,True Blind Love,City Lights,8.2,444,,
13501," $15,000,000.00 ","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",Comedy,Drama,Romance,tt0484111,en,The Good Night,8.03,"[{'name': 'Destination Films', 'id': 769}, {'name': 'Tempesta Films', 'id': 4384}, {'name': 'Good Night Productions', 'id': 4385}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",January,2007,1/25/2007," $20,380.00 ",93,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",2,Released,Dreaming is believing.,The Good Night,5.7,41,,
257440," $16,500,000.00 ","[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",Thriller,Drama,Crime,tt2978102,en,Term Life,7.36,"[{'name': 'WWE Studios', 'id': 10339}, {'name': 'PalmStar Media', 'id': 49152}, {'name': 'PenLife Media', 'id': 60266}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",April,2016,4/29/2016," $21,256.00 ",93,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,A daughter out of options. A father out of time.,Term Life,5.7,81,,
38541," $3,000,000.00 ","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",Horror,Science Fiction,Drama,tt1535616,en,The Divide,7.41,"[{'name': 'Instinctive Film', 'id': 4306}, {'name': 'Manitoba Film and Video Production Tax Credit', 'id': 11715}, {'name': 'Preferred Content', 'id': 13362}, {'name': 'Julijette', 'id': 34994}, {'name': 'Ink Connection', 'id': 46135}, {'name': 'BR Group', 'id': 46136}, {'name': 'Manitoba Film & Music', 'id': 46137}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",March,2011,3/13/2011," $22,000.00 ",112,"[{'iso_639_1': 'en', 'name': 'English'}]",1,Released,The lucky ones died in the blast,The Divide,5.7,198,,
